,node,intersectionCount,HouseCount,HomeCount,Population,AreaCode,StreetID,StartCount,FinishNode
3653,3653,,,,,,,,
3654,3654,,,,,,,,
3655,3655,,,,,,,,
3656,3656,,,,,,,,
3657,3657,,,,,,,,
3658,3658,,,,,,,,
3659,3659,,,,,,,,
3660,3660,,,,,,,,
3661,3661,,,,,,,,
3662,3662,,,,,,,,
3663,3663,,,,,,,,
3664,3664,,,,,,,,
3665,3665,,,,,,,,
3666,3666,,,,,,,,
3667,3667,,,,,,,,
3668,3668,,,,,,,,
3669,3669,,,,,,,,
3670,3670,,,,,,,,
3671,3671,,,,,,,,
3672,3672,,,,,,,,
3673,3673,1.0,,,,,,1.0,1.0
3674,3674,,,,,,,,
3675,3675,,,,,,,,
3676,3676,,,,,,,,
3677,3677,,,,,,,,
3678,3678,1.0,,,,,,1.0,1.0
3679,3679,,,,,,,,
3680,3680,,,,,,,,
3681,3681,,,,,,,,
3682,3682,,,,,,,,
3683,3683,,,,,,,,
3684,3684,,,,,,,,
3685,3685,,,,,,,,
3686,3686,,,,,,,,
3687,3687,,,,,,,,
3688,3688,,,,,,,,
3689,3689,,,,,,,,
3690,3690,,,,,,,,
3691,3691,,,,,,,,
3692,3692,,,,,,,,
3693,3693,,,,,,,,
3694,3694,,,,,,,,
3695,3695,,,,,,,,
3696,3696,,,,,,,,
3697,3697,,,,,,,,
3698,3698,,,,,,,,
3699,3699,,,,,,,,
3700,3700,,,,,,,,
3701,3701,4.0,,,,,,4.0,5.0
3702,3702,,,,,,,,
3703,3703,8.0,,,,,,16.0,15.0
3704,3704,,,,,,,,
3705,3705,,,,,,,,
3706,3706,,,,,,,,
3707,3707,,,,,,,,
3708,3708,,,,,,,,
3709,3709,,,,,,,,
3710,3710,,18.0,3995.0,9152.0,5.0,324.0,,
3711,3711,,,,,,,,
3712,3712,,,,,,,,
3713,3713,,,,,,,,
3714,3714,,,,,,,,
3715,3715,,,,,,,,
3716,3716,,,,,,,,
3717,3717,,,,,,,,
3718,3718,1.0,,,,,,2.0,1.0
3719,3719,1.0,,,,,,2.0,1.0
3720,3720,,,,,,,,
3721,3721,10.0,,,,,,18.0,20.0
3722,3722,1.0,29.0,3978.0,8943.0,5.0,309.0,2.0,2.0
3723,3723,3.0,,,,,,6.0,5.0
3724,3724,2.0,,,,,,3.0,3.0
3725,3725,1.0,,,,,,1.0,2.0
3726,3726,,,,,,,,
3727,3727,2.0,16.0,970.0,2456.0,5.0,328.0,3.0,3.0
3728,3728,1.0,,,,,,2.0,2.0
3729,3729,1.0,,,,,,1.0,2.0
3730,3730,,,,,,,,
3731,3731,,,,,,,,
3732,3732,1.0,,,,,,1.0,1.0
3733,3733,,,,,,,,
3734,3734,4.0,,,,,,6.0,8.0
3735,3735,1.0,,,,,,2.0,2.0
3736,3736,3.0,,,,,,5.0,6.0
3737,3737,2.0,5.0,269.0,596.0,8.0,436.0,4.0,4.0
3738,3738,4.0,29.0,2411.0,5663.0,8.0,476.0,7.0,7.0
3739,3739,6.0,8.0,331.0,704.0,8.0,478.0,10.0,8.0
3740,3740,1.0,26.0,1009.0,2152.0,8.0,478.0,2.0,1.0
3741,3741,,,,,,,,
3742,3742,2.0,,,,,,5.0,2.0
3743,3743,2.0,,,,,,4.0,2.0
3744,3744,2.0,,,,,,2.0,4.0
3745,3745,,,,,,,,
3746,3746,,,,,,,,
3747,3747,2.0,,,,,,2.0,3.0
3748,3748,2.0,,,,,,4.0,3.0
3749,3749,2.0,21.0,1422.0,3065.0,3.0,199.0,3.0,3.0
3750,3750,2.0,,,,,,4.0,3.0
3751,3751,,10.0,1243.0,3115.0,3.0,200.0,,
3752,3752,,11.0,978.0,2624.0,3.0,245.0,,
3753,3753,3.0,,,,,,4.0,5.0
3754,3754,,,,,,,,
3755,3755,,,,,,,,
3756,3756,2.0,,,,,,3.0,4.0
3757,3757,,,,,,,,
3758,3758,,,,,,,,
3759,3759,,,,,,,,
3760,3760,,,,,,,,
3761,3761,,,,,,,,
3762,3762,,,,,,,,
3763,3763,,,,,,,,
3764,3764,,,,,,,,
3765,3765,,,,,,,,
3766,3766,,,,,,,,
3767,3767,,,,,,,,
3768,3768,1.0,,,,,,1.0,2.0
3769,3769,,,,,,,,
3770,3770,,,,,,,,
3771,3771,,,,,,,,
3772,3772,1.0,,,,,,1.0,2.0
3773,3773,,,,,,,,
3774,3774,1.0,,,,,,2.0,1.0
3775,3775,,,,,,,,
3776,3776,1.0,,,,,,1.0,2.0
3777,3777,1.0,,,,,,1.0,2.0
3778,3778,1.0,,,,,,2.0,
3779,3779,,,,,,,,
3780,3780,,,,,,,,
3781,3781,,,,,,,,
3782,3782,,,,,,,,
3783,3783,,,,,,,,
3784,3784,,,,,,,,
3785,3785,,,,,,,,
3786,3786,,,,,,,,
3787,3787,,,,,,,,
3788,3788,,,,,,,,
3789,3789,,,,,,,,
3790,3790,,,,,,,,
3791,3791,,,,,,,,
3792,3792,,,,,,,,
3793,3793,,,,,,,,
3794,3794,,,,,,,,
3795,3795,,,,,,,,
3796,3796,,,,,,,,
3797,3797,,,,,,,,
3798,3798,,,,,,,,
3799,3799,,,,,,,,
3800,3800,,,,,,,,
3801,3801,,,,,,,,
3802,3802,,,,,,,,
3803,3803,1.0,,,,,,1.0,1.0
3804,3804,,,,,,,,
3805,3805,,,,,,,,
3806,3806,1.0,58.0,3773.0,8591.0,5.0,317.0,2.0,1.0
3807,3807,2.0,,,,,,3.0,5.0
3808,3808,1.0,,,,,,1.0,2.0
3809,3809,,,,,,,,
3810,3810,2.0,,,,,,4.0,4.0
3811,3811,1.0,,,,,,2.0,1.0
3812,3812,4.0,,,,,,8.0,8.0
3813,3813,1.0,,,,,,2.0,1.0
3814,3814,1.0,,,,,,2.0,2.0
3815,3815,,,,,,,,
3816,3816,1.0,,,,,,2.0,2.0
3817,3817,,,,,,,,
3818,3818,3.0,,,,,,5.0,5.0
3819,3819,2.0,,,,,,4.0,4.0
3820,3820,2.0,,,,,,4.0,4.0
3821,3821,2.0,,,,,,3.0,3.0
3822,3822,12.0,,,,,,23.0,21.0
3823,3823,10.0,22.0,1313.0,5240.0,5.0,327.0,17.0,19.0
3824,3824,1.0,,,,,,1.0,2.0
3825,3825,,100.0,5684.0,12183.0,5.0,319.0,,
3826,3826,2.0,,,,,,4.0,3.0
3827,3827,1.0,22.0,584.0,1294.0,5.0,318.0,1.0,2.0
3828,3828,1.0,,,,,,2.0,2.0
3829,3829,,,,,,,,
3830,3830,,,,,,,,
3831,3831,,,,,,,,
3832,3832,1.0,49.0,3507.0,8963.0,0.0,65.0,1.0,1.0
3833,3833,,,,,,,,
3834,3834,1.0,,,,,,1.0,1.0
3835,3835,1.0,,,,,,2.0,2.0
3836,3836,,,,,,,,
3837,3837,3.0,,,,,,6.0,5.0
3838,3838,2.0,5.0,649.0,1590.0,8.0,476.0,4.0,4.0
3839,3839,9.0,,,,,,15.0,15.0
3840,3840,3.0,16.0,770.0,1961.0,8.0,443.0,5.0,5.0
3841,3841,,,,,,,,
3842,3842,3.0,,,,,,5.0,6.0
3843,3843,2.0,1.0,237.0,513.0,8.0,483.0,4.0,3.0
3844,3844,6.0,,,,,,12.0,12.0
3845,3845,2.0,,,,,,4.0,4.0
3846,3846,3.0,13.0,2054.0,5793.0,3.0,206.0,5.0,6.0
3847,3847,3.0,4.0,209.0,446.0,3.0,206.0,6.0,6.0
3848,3848,3.0,18.0,961.0,2408.0,3.0,200.0,6.0,5.0
3849,3849,,,,,,,,
3850,3850,2.0,12.0,646.0,1619.0,3.0,200.0,3.0,4.0
3851,3851,,,,,,,,
3852,3852,,6.0,475.0,1146.0,3.0,246.0,,
3853,3853,,,,,,,,
3854,3854,1.0,15.0,1786.0,4790.0,3.0,245.0,1.0,2.0
3855,3855,5.0,,,,,,9.0,7.0
3856,3856,,,,,,,,
3857,3857,,,,,,,,
3858,3858,,,,,,,,
3859,3859,,,,,,,,
3860,3860,,,,,,,,
3861,3861,,,,,,,,
3862,3862,,,,,,,,
3863,3863,,,,,,,,
3864,3864,,,,,,,,
3865,3865,,,,,,,,
3866,3866,2.0,,,,,,3.0,4.0
3867,3867,1.0,,,,,,1.0,2.0
3868,3868,,,,,,,,
3869,3869,,,,,,,,
3870,3870,,,,,,,,
3871,3871,1.0,,,,,,1.0,2.0
3872,3872,,,,,,,,
3873,3873,1.0,,,,,,1.0,2.0
3874,3874,,,,,,,,
3875,3875,,,,,,,,
3876,3876,,,,,,,,
3877,3877,1.0,,,,,,2.0,2.0
3878,3878,1.0,,,,,,2.0,2.0
3879,3879,11.0,,,,,,11.0,13.0
3880,3880,2.0,,,,,,3.0,1.0
3881,3881,,,,,,,,
3882,3882,,,,,,,,
3883,3883,,,,,,,,
3884,3884,,,,,,,,
3885,3885,,,,,,,,
3886,3886,,,,,,,,
3887,3887,,,,,,,,
3888,3888,,,,,,,,
3889,3889,,,,,,,,
3890,3890,,,,,,,,
3891,3891,,,,,,,,
3892,3892,,,,,,,,
3893,3893,,,,,,,,
3894,3894,,,,,,,,
3895,3895,,,,,,,,
3896,3896,,,,,,,,
3897,3897,,,,,,,,
3898,3898,,,,,,,,
3899,3899,,,,,,,,
3900,3900,,,,,,,,
3901,3901,,,,,,,,
3902,3902,,,,,,,,
3903,3903,1.0,,,,,,1.0,1.0
3904,3904,3.0,,,,,,3.0,6.0
3905,3905,,,,,,,,
3906,3906,2.0,,,,,,4.0,4.0
3907,3907,4.0,,,,,,8.0,8.0
3908,3908,,,,,,,,
3909,3909,,,,,,,,
3910,3910,3.0,,,,,,7.0,6.0
3911,3911,2.0,,,,,,4.0,4.0
3912,3912,5.0,,,,,,8.0,8.0
3913,3913,1.0,,,,,,1.0,1.0
3914,3914,2.0,,,,,,4.0,4.0
3915,3915,,,,,,,,
3916,3916,2.0,,,,,,4.0,4.0
3917,3917,,,,,,,,
3918,3918,2.0,,,,,,4.0,4.0
3919,3919,1.0,15.0,1226.0,2532.0,5.0,304.0,2.0,1.0
3920,3920,3.0,,,,,,6.0,5.0
3921,3921,2.0,,,,,,3.0,3.0
3922,3922,2.0,,,,,,2.0,4.0
3923,3923,1.0,,,,,,2.0,1.0
3924,3924,26.0,10.0,1422.0,5676.0,5.0,327.0,40.0,39.0
3925,3925,11.0,7.0,1562.0,3724.0,5.0,325.0,21.0,21.0
3926,3926,,,,,,,,
3927,3927,,12.0,1089.0,2596.0,5.0,325.0,,
3928,3928,,,,,,,,
3929,3929,1.0,,,,,,2.0,1.0
3930,3930,3.0,30.0,1231.0,2752.0,5.0,302.0,4.0,6.0
3931,3931,,,,,,,,
3932,3932,1.0,,,,,,,2.0
3933,3933,11.0,9.0,1845.0,5865.0,0.0,11.0,19.0,17.0
3934,3934,,,,,,,,
3935,3935,,,,,,,,
3936,3936,2.0,,,,,,3.0,2.0
3937,3937,6.0,,,,,,10.0,10.0
3938,3938,5.0,7.0,251.0,600.0,8.0,437.0,9.0,9.0
3939,3939,2.0,,,,,,4.0,4.0
3940,3940,3.0,,,,,,5.0,4.0
3941,3941,,8.0,451.0,1046.0,8.0,485.0,,
3942,3942,1.0,,,,,,1.0,3.0
3943,3943,2.0,1.0,160.0,340.0,8.0,478.0,3.0,3.0
3944,3944,3.0,,,,,,6.0,6.0
3945,3945,1.0,,,,,,2.0,2.0
3946,3946,3.0,13.0,1026.0,2636.0,3.0,201.0,5.0,6.0
3947,3947,4.0,,,,,,8.0,6.0
3948,3948,3.0,4.0,120.0,373.0,3.0,248.0,6.0,5.0
3949,3949,2.0,10.0,598.0,1626.0,3.0,200.0,2.0,3.0
3950,3950,4.0,,,,,,7.0,9.0
3951,3951,2.0,10.0,486.0,1000.0,3.0,203.0,4.0,3.0
3952,3952,,,,,,,,
3953,3953,1.0,,,,,,2.0,2.0
3954,3954,,27.0,3228.0,6956.0,3.0,199.0,,
3955,3955,,,,,,,,
3956,3956,,,,,,,,
3957,3957,,,,,,,,
3958,3958,,,,,,,,
3959,3959,,,,,,,,
3960,3960,,,,,,,,
3961,3961,,,,,,,,
3962,3962,,,,,,,,
3963,3963,,,,,,,,
3964,3964,,,,,,,,
3965,3965,,,,,,,,
3966,3966,,,,,,,,
3967,3967,,,,,,,,
3968,3968,,,,,,,,
3969,3969,,,,,,,,
3970,3970,,,,,,,,
3971,3971,,,,,,,,
3972,3972,,,,,,,,
3973,3973,1.0,,,,,,2.0,2.0
3974,3974,1.0,,,,,,2.0,1.0
3975,3975,,,,,,,,
3976,3976,1.0,,,,,,1.0,1.0
3977,3977,,,,,,,,
3978,3978,5.0,,,,,,8.0,8.0
3979,3979,9.0,,,,,,11.0,10.0
3980,3980,,,,,,,,
3981,3981,,,,,,,,
3982,3982,,,,,,,,
3983,3983,,,,,,,,
3984,3984,,,,,,,,
3985,3985,,,,,,,,
3986,3986,,,,,,,,
3987,3987,,,,,,,,
3988,3988,,,,,,,,
3989,3989,,,,,,,,
3990,3990,,,,,,,,
3991,3991,,,,,,,,
3992,3992,,,,,,,,
3993,3993,,,,,,,,
3994,3994,,,,,,,,
3995,3995,,,,,,,,
3996,3996,,,,,,,,
3997,3997,,,,,,,,
3998,3998,,,,,,,,
3999,3999,,,,,,,,
4000,4000,,,,,,,,
4001,4001,,,,,,,,
4002,4002,,,,,,,,
4003,4003,,,,,,,,
4004,4004,4.0,,,,,,8.0,6.0
4005,4005,,,,,,,,
4006,4006,2.0,,,,,,4.0,4.0
4007,4007,3.0,,,,,,6.0,7.0
4008,4008,1.0,,,,,,2.0,1.0
4009,4009,,13.0,2749.0,7299.0,5.0,316.0,,
4010,4010,2.0,23.0,5023.0,14147.0,5.0,312.0,4.0,4.0
4011,4011,2.0,,,,,,3.0,4.0
4012,4012,9.0,,,,,,14.0,14.0
4013,4013,1.0,36.0,4846.0,10750.0,5.0,309.0,1.0,1.0
4014,4014,2.0,,,,,,4.0,4.0
4015,4015,2.0,,,,,,3.0,3.0
4016,4016,2.0,,,,,,4.0,4.0
4017,4017,,,,,,,,
4018,4018,3.0,,,,,,8.0,7.0
4019,4019,3.0,17.0,1647.0,3750.0,5.0,317.0,5.0,5.0
4020,4020,6.0,,,,,,8.0,12.0
4021,4021,10.0,,,,,,15.0,15.0
4022,4022,7.0,,,,,,9.0,10.0
4023,4023,1.0,10.0,783.0,1655.0,5.0,311.0,2.0,1.0
4024,4024,5.0,,,,,,9.0,9.0
4025,4025,12.0,,,,,,22.0,22.0
4026,4026,,,,,,,,
4027,4027,,36.0,1101.0,2439.0,5.0,318.0,,
4028,4028,1.0,,,,,,2.0,2.0
4029,4029,1.0,,,,,,2.0,1.0
4030,4030,,,,,,,,
4031,4031,4.0,,,,,,8.0,6.0
4032,4032,1.0,,,,,,2.0,1.0
4033,4033,3.0,13.0,2358.0,4964.0,0.0,13.0,4.0,6.0
4034,4034,1.0,,,,,,2.0,1.0
4035,4035,4.0,,,,,,7.0,5.0
4036,4036,,,,,,,,
4037,4037,1.0,,,,,,1.0,2.0
4038,4038,8.0,,,,,,11.0,11.0
4039,4039,,,,,,,,
4040,4040,7.0,,,,,,11.0,14.0
4041,4041,20.0,,,,,,34.0,32.0
4042,4042,3.0,,,,,,5.0,4.0
4043,4043,,7.0,627.0,1431.0,8.0,482.0,,
4044,4044,,,,,,,,
4045,4045,1.0,,,,,,2.0,1.0
4046,4046,1.0,32.0,1282.0,3315.0,3.0,201.0,1.0,2.0
4047,4047,2.0,24.0,1571.0,4100.0,3.0,201.0,3.0,3.0
4048,4048,5.0,25.0,2275.0,7406.0,3.0,202.0,10.0,9.0
4049,4049,1.0,,,,,,1.0,1.0
4050,4050,1.0,43.0,2207.0,8092.0,3.0,202.0,2.0,1.0
4051,4051,1.0,,,,,,2.0,2.0
4052,4052,1.0,,,,,,2.0,1.0
4053,4053,2.0,6.0,323.0,665.0,3.0,203.0,2.0,4.0
4054,4054,1.0,19.0,2552.0,9440.0,3.0,233.0,2.0,1.0
4055,4055,,,,,,,,
4056,4056,,,,,,,,
4057,4057,,,,,,,,
4058,4058,1.0,,,,,,2.0,1.0
4059,4059,,,,,,,,
4060,4060,,,,,,,,
4061,4061,,,,,,,,
4062,4062,,,,,,,,
4063,4063,,,,,,,,
4064,4064,,,,,,,,
4065,4065,,,,,,,,
4066,4066,,,,,,,,
4067,4067,,,,,,,,
4068,4068,,,,,,,,
4069,4069,1.0,,,,,,2.0,1.0
4070,4070,3.0,,,,,,5.0,4.0
4071,4071,,,,,,,,
4072,4072,,,,,,,,
4073,4073,1.0,,,,,,2.0,2.0
4074,4074,1.0,,,,,,2.0,2.0
4075,4075,2.0,,,,,,4.0,3.0
4076,4076,,,,,,,,
4077,4077,,,,,,,,
4078,4078,,,,,,,,
4079,4079,2.0,,,,,,3.0,3.0
4080,4080,4.0,,,,,,4.0,4.0
4081,4081,,,,,,,,
4082,4082,,,,,,,,
4083,4083,,,,,,,,
4084,4084,,,,,,,,
4085,4085,,,,,,,,
4086,4086,,,,,,,,
4087,4087,,,,,,,,
4088,4088,,,,,,,,
4089,4089,,,,,,,,
4090,4090,,,,,,,,
4091,4091,,,,,,,,
4092,4092,,,,,,,,
4093,4093,,,,,,,,
4094,4094,,,,,,,,
4095,4095,,,,,,,,
4096,4096,,,,,,,,
4097,4097,,,,,,,,
4098,4098,,,,,,,,
4099,4099,,,,,,,,
4100,4100,,,,,,,,
4101,4101,,,,,,,,
4102,4102,,,,,,,,
4103,4103,,,,,,,,
4104,4104,,,,,,,,
4105,4105,,,,,,,,
4106,4106,1.0,,,,,,1.0,2.0
4107,4107,1.0,,,,,,2.0,1.0
4108,4108,1.0,,,,,,1.0,2.0
4109,4109,,,,,,,,
4110,4110,,,,,,,,
4111,4111,,33.0,3694.0,8195.0,5.0,309.0,,
4112,4112,1.0,,,,,,2.0,1.0
4113,4113,1.0,,,,,,2.0,2.0
4114,4114,,,,,,,,
4115,4115,2.0,,,,,,4.0,4.0
4116,4116,,,,,,,,
4117,4117,,,,,,,,
4118,4118,4.0,37.0,2900.0,6199.0,5.0,311.0,6.0,6.0
4119,4119,1.0,27.0,2075.0,6121.0,1.0,136.0,2.0,1.0
4120,4120,7.0,,,,,,9.0,9.0
4121,4121,1.0,5.0,973.0,2057.0,5.0,311.0,1.0,2.0
4122,4122,,,,,,,,
4123,4123,1.0,,,,,,2.0,1.0
4124,4124,,,,,,,,
4125,4125,,,,,,,,
4126,4126,3.0,34.0,901.0,2015.0,5.0,302.0,6.0,5.0
4127,4127,,,,,,,,
4128,4128,1.0,,,,,,1.0,2.0
4129,4129,,,,,,,,
4130,4130,,20.0,1194.0,2761.0,5.0,305.0,,
4131,4131,,8.0,506.0,1170.0,5.0,305.0,,
4132,4132,,26.0,2279.0,5825.0,5.0,320.0,,
4133,4133,2.0,26.0,1464.0,3082.0,0.0,13.0,4.0,3.0
4134,4134,2.0,2.0,1102.0,2320.0,0.0,13.0,2.0,3.0
4135,4135,2.0,,,,,,3.0,4.0
4136,4136,,,,,,,,
4137,4137,1.0,,,,,,2.0,1.0
4138,4138,3.0,,,,,,5.0,5.0
4139,4139,7.0,,,,,,12.0,11.0
4140,4140,3.0,,,,,,6.0,3.0
4141,4141,16.0,19.0,1055.0,2245.0,8.0,478.0,22.0,27.0
4142,4142,4.0,,,,,,7.0,5.0
4143,4143,2.0,,,,,,3.0,4.0
4144,4144,3.0,10.0,1054.0,2212.0,8.0,472.0,5.0,5.0
4145,4145,3.0,13.0,362.0,1124.0,3.0,248.0,6.0,5.0
4146,4146,1.0,4.0,433.0,1532.0,3.0,204.0,2.0,2.0
4147,4147,3.0,,,,,,4.0,6.0
4148,4148,5.0,,,,,,10.0,6.0
4149,4149,1.0,,,,,,1.0,2.0
4150,4150,2.0,,,,,,3.0,3.0
4151,4151,1.0,,,,,,1.0,2.0
4152,4152,,,,,,,,
4153,4153,1.0,,,,,,1.0,2.0
4154,4154,,,,,,,,
4155,4155,,,,,,,,
4156,4156,,,,,,,,
4157,4157,,,,,,,,
4158,4158,,,,,,,,
4159,4159,,,,,,,,
4160,4160,,,,,,,,
4161,4161,,,,,,,,
4162,4162,,,,,,,,
4163,4163,,,,,,,,
4164,4164,,,,,,,,
4165,4165,,,,,,,,
4166,4166,,,,,,,,
4167,4167,,,,,,,,
4168,4168,1.0,,,,,,1.0,2.0
4169,4169,1.0,,,,,,2.0,1.0
4170,4170,1.0,,,,,,2.0,2.0
4171,4171,2.0,,,,,,2.0,4.0
4172,4172,,,,,,,,
4173,4173,1.0,,,,,,1.0,2.0
4174,4174,,,,,,,,
4175,4175,,,,,,,,
4176,4176,2.0,,,,,,4.0,3.0
4177,4177,,,,,,,,
4178,4178,,,,,,,,
4179,4179,,,,,,,,
4180,4180,2.0,,,,,,2.0,4.0
4181,4181,,,,,,,,
4182,4182,,,,,,,,
4183,4183,,,,,,,,
4184,4184,,,,,,,,
4185,4185,,,,,,,,
4186,4186,,,,,,,,
4187,4187,,,,,,,,
4188,4188,,,,,,,,
4189,4189,,,,,,,,
4190,4190,,,,,,,,
4191,4191,,,,,,,,
4192,4192,,,,,,,,
4193,4193,,,,,,,,
4194,4194,,,,,,,,
4195,4195,,,,,,,,
4196,4196,,,,,,,,
4197,4197,,,,,,,,
4198,4198,,,,,,,,
4199,4199,,,,,,,,
4200,4200,,,,,,,,
4201,4201,,,,,,,,
4202,4202,1.0,,,,,,1.0,1.0
4203,4203,7.0,,,,,,12.0,11.0
4204,4204,2.0,,,,,,2.0,2.0
4205,4205,2.0,,,,,,4.0,4.0
4206,4206,,,,,,,,
4207,4207,,28.0,1777.0,4046.0,5.0,317.0,,
4208,4208,,,,,,,,
4209,4209,,64.0,1321.0,2878.0,5.0,313.0,,
4210,4210,,32.0,982.0,2284.0,5.0,314.0,,
4211,4211,,,,,,,,
4212,4212,,,,,,,,
4213,4213,4.0,,,,,,4.0,4.0
4214,4214,,,,,,,,
4215,4215,4.0,12.0,568.0,1201.0,5.0,311.0,4.0,4.0
4216,4216,,19.0,1031.0,2214.0,5.0,311.0,,
4217,4217,,,,,,,,
4218,4218,3.0,42.0,1546.0,3520.0,5.0,317.0,3.0,4.0
4219,4219,2.0,,,,,,3.0,2.0
4220,4220,,,,,,,,
4221,4221,,16.0,2350.0,5351.0,5.0,317.0,,
4222,4222,,,,,,,,
4223,4223,2.0,,,,,,1.0,3.0
4224,4224,,12.0,1353.0,3081.0,5.0,317.0,,
4225,4225,,,,,,,,
4226,4226,2.0,,,,,,2.0,2.0
4227,4227,,30.0,823.0,1823.0,5.0,318.0,,
4228,4228,,19.0,447.0,999.0,5.0,302.0,,
4229,4229,2.0,,,,,,3.0,4.0
4230,4230,,,,,,,,
4231,4231,,,,,,,,
4232,4232,1.0,10.0,1373.0,3509.0,5.0,320.0,2.0,2.0
4233,4233,1.0,,,,,,2.0,1.0
4234,4234,,15.0,1757.0,4064.0,0.0,56.0,,
4235,4235,1.0,16.0,1740.0,4024.0,0.0,56.0,1.0,2.0
4236,4236,3.0,,,,,,4.0,5.0
4237,4237,16.0,,,,,,21.0,21.0
4238,4238,9.0,10.0,818.0,2773.0,8.0,475.0,14.0,15.0
4239,4239,,2.0,70.0,167.0,8.0,437.0,,
4240,4240,5.0,10.0,587.0,1318.0,8.0,473.0,9.0,8.0
4241,4241,7.0,3.0,507.0,1165.0,8.0,433.0,10.0,12.0
4242,4242,16.0,18.0,1013.0,2372.0,8.0,435.0,24.0,24.0
4243,4243,3.0,26.0,1569.0,4205.0,8.0,444.0,5.0,6.0
4244,4244,11.0,12.0,700.0,1472.0,8.0,472.0,17.0,17.0
4245,4245,5.0,6.0,1002.0,2100.0,8.0,472.0,7.0,6.0
4246,4246,2.0,26.0,1407.0,4905.0,3.0,204.0,4.0,4.0
4247,4247,1.0,21.0,1238.0,3319.0,3.0,205.0,2.0,1.0
4248,4248,4.0,8.0,533.0,1886.0,3.0,204.0,7.0,6.0
4249,4249,3.0,60.0,3660.0,7960.0,3.0,205.0,4.0,4.0
4250,4250,1.0,10.0,846.0,1740.0,3.0,203.0,2.0,2.0
4251,4251,2.0,28.0,1419.0,2919.0,3.0,203.0,3.0,2.0
4252,4252,,,,,,,,
4253,4253,1.0,,,,,,1.0,2.0
4254,4254,1.0,17.0,1174.0,2461.0,3.0,231.0,2.0,1.0
4255,4255,,,,,,,,
4256,4256,,,,,,,,
4257,4257,,,,,,,,
4258,4258,,,,,,,,
4259,4259,,,,,,,,
4260,4260,,,,,,,,
4261,4261,3.0,,,,,,3.0,4.0
4262,4262,2.0,,,,,,2.0,2.0
4263,4263,,,,,,,,
4264,4264,,,,,,,,
4265,4265,,,,,,,,
4266,4266,,,,,,,,
4267,4267,,,,,,,,
4268,4268,1.0,,,,,,2.0,1.0
4269,4269,,,,,,,,
4270,4270,2.0,,,,,,3.0,3.0
4271,4271,,,,,,,,
4272,4272,,,,,,,,
4273,4273,,,,,,,,
4274,4274,2.0,,,,,,3.0,4.0
4275,4275,1.0,,,,,,2.0,1.0
4276,4276,,,,,,,,
4277,4277,,,,,,,,
4278,4278,,,,,,,,
4279,4279,,,,,,,,
4280,4280,,,,,,,,
4281,4281,1.0,,,,,,2.0,1.0
4282,4282,,,,,,,,
4283,4283,,,,,,,,
4284,4284,,,,,,,,
4285,4285,,,,,,,,
4286,4286,,,,,,,,
4287,4287,,,,,,,,
4288,4288,,,,,,,,
4289,4289,,,,,,,,
4290,4290,,,,,,,,
4291,4291,,,,,,,,
4292,4292,,,,,,,,
4293,4293,,,,,,,,
4294,4294,,,,,,,,
4295,4295,,,,,,,,
4296,4296,,,,,,,,
4297,4297,,,,,,,,
4298,4298,,,,,,,,
4299,4299,,,,,,,,
4300,4300,,,,,,,,
4301,4301,,,,,,,,
4302,4302,,,,,,,,
4303,4303,3.0,,,,,,4.0,5.0
4304,4304,6.0,,,,,,8.0,8.0
4305,4305,2.0,,,,,,2.0,2.0
4306,4306,,,,,,,,
4307,4307,,,,,,,,
4308,4308,,,,,,,,
4309,4309,,,,,,,,
4310,4310,,,,,,,,
4311,4311,,,,,,,,
4312,4312,,,,,,,,
4313,4313,4.0,,,,,,4.0,4.0
4314,4314,2.0,,,,,,4.0,3.0
4315,4315,4.0,,,,,,8.0,8.0
4316,4316,1.0,,,,,,2.0,1.0
4317,4317,3.0,,,,,,5.0,4.0
4318,4318,4.0,,,,,,8.0,8.0
4319,4319,3.0,,,,,,5.0,4.0
4320,4320,,,,,,,,
4321,4321,3.0,,,,,,7.0,8.0
4322,4322,,,,,,,,
4323,4323,,,,,,,,
4324,4324,,,,,,,,
4325,4325,2.0,,,,,,2.0,2.0
4326,4326,,,,,,,,
4327,4327,6.0,,,,,,8.0,10.0
4328,4328,,134.0,4282.0,12106.0,5.0,322.0,,
4329,4329,,,,,,,,
4330,4330,,15.0,520.0,1152.0,5.0,318.0,,
4331,4331,,,,,,,,
4332,4332,,,,,,,,
4333,4333,4.0,32.0,2228.0,5016.0,0.0,16.0,7.0,7.0
4334,4334,5.0,22.0,1073.0,2415.0,0.0,16.0,7.0,6.0
4335,4335,2.0,31.0,2073.0,6449.0,0.0,58.0,2.0,3.0
4336,4336,4.0,39.0,2694.0,7428.0,0.0,56.0,6.0,7.0
4337,4337,11.0,2.0,128.0,399.0,8.0,441.0,17.0,15.0
4338,4338,1.0,,,,,,2.0,3.0
4339,4339,,16.0,687.0,1692.0,8.0,444.0,,
4340,4340,3.0,5.0,733.0,1614.0,8.0,473.0,4.0,6.0
4341,4341,7.0,,,,,,13.0,12.0
4342,4342,12.0,,,,,,17.0,17.0
4343,4343,4.0,,,,,,8.0,4.0
4344,4344,12.0,5.0,348.0,751.0,8.0,443.0,17.0,18.0
4345,4345,2.0,6.0,452.0,956.0,8.0,443.0,2.0,3.0
4346,4346,1.0,6.0,242.0,855.0,3.0,204.0,1.0,2.0
